time_ms,soma_mv,path100_mv,path200_mv,path300_mv,path400_mv,contact_mv
0.225,-80.2218295659,-80.2605741146,-80.263593618,-80.2658422763,-80.2658128833,-80.2660546511
0.23,-80.2266912725,-80.2661915507,-80.2693225187,-80.2716253432,-80.2716082903,-80.2718601659
0.235,-80.2315498861,-80.2718015181,-80.2750461611,-80.277403112,-80.2773984456,-80.2776604959
0.24,-80.236405405,-80.2774040541,-80.2807645616,-80.2831755815,-80.2831833529,-80.2834556344
0.245,-80.2412578275,-80.2829991961,-80.2864777361,-80.288942751,-80.2889630161,-80.2892455755
0.25,-80.2461071522,-80.2885869817,-80.2921856998,-80.2947046199,-80.2947374393,-80.2950303142
0.255,-80.2509533778,-80.294167449,-80.2978884679,-80.300461188,-80.3005066266,-80.3008098458
0.26,-80.2557965029,-80.2997406358,-80.3035860549,-80.3062124549,-80.3062705823,-80.3065841666
0.265,-80.2606365265,-80.3053065804,-80.3092784748,-80.3119584209,-80.3120293109,-80.3123532732
0.27,-80.2654734474,-80.3108653207,-80.3149657415,-80.3176990862,-80.3177828167,-80.3181171628
0.275,-80.2703072647,-80.3164168946,-80.3206478681,-80.3234344512,-80.3235311044,-80.3238758333
0.28,-80.2751379774,-80.3219613401,-80.3263248677,-80.3291645166,-80.3292741786,-80.3296292828
0.285,-80.2799655848,-80.3274986947,-80.3319967527,-80.3348892832,-80.335012044,-80.3353775101
0.29,-80.284790086,-80.333028996,-80.3376635354,-80.340608752,-80.3407447054,-80.3411205144
0.295,-80.2896114805,-80.3385522809,-80.3433252274,-80.3463229241,-80.3464721677,-80.3468582951
0.3,-80.2944297677,-80.3440685866,-80.3489818401,-80.3520318009,-80.3521944358,-80.3525908524
0.305,-80.2992449469,-80.3495779494,-80.3546333847,-80.3577353839,-80.3579115146,-80.3583181864
0.31,-80.3040570177,-80.3550804059,-80.3602798719,-80.3634336746,-80.3636234092,-80.3640402979
0.315,-80.3088659798,-80.3605759918,-80.365921312,-80.3691266748,-80.3693301245,-80.3697571878
0.32,-80.3136718328,-80.3660647427,-80.3715577152,-80.3748143865,-80.3750316658,-80.3754688574
0.325,-80.3184745764,-80.3715466938,-80.3771890912,-80.3804968116,-80.380728038,-80.3811753084
0.33,-80.3232742103,-80.3770218799,-80.3828154494,-80.3861739523,-80.3864192465,-80.3868765426
0.335,-80.3280707345,-80.3824903355,-80.388436799,-80.3918458109,-80.3921052962,-80.392572562
0.34,-80.3328641488,-80.3879520945,-80.3940531488,-80.3975123898,-80.3977861926,-80.398263369
0.345,-80.337654453,-80.3934071905,-80.3996645076,-80.4031736916,-80.4034619407,-80.4039489662
0.35,-80.3424416472,-80.3988556567,-80.4052708835,-80.4088297189,-80.4091325459,-80.4096293563
0.355,-80.3472257315,-80.4042975259,-80.4108722847,-80.4144804744,-80.4147980135,-80.4153045422
0.36,-80.3520067057,-80.4097328303,-80.416468719,-80.420125961,-80.4204583487,-80.4209745273
0.365,-80.3567845702,-80.415161602,-80.422060194,-80.4257661816,-80.4261135568,-80.4266393146
0.37,-80.361559325,-80.4205838725,-80.427646717,-80.4314011393,-80.4317636432,-80.4322989078
0.375,-80.3663309702,-80.4259996727,-80.4332282951,-80.4370308373,-80.4374086132,-80.4379533105
0.38,-80.3710995062,-80.4314090334,-80.4388049352,-80.4426552787,-80.4430484721,-80.4436025263
0.385,-80.3758649332,-80.4368119849,-80.4443766439,-80.448274467,-80.4486832253,-80.4492465593
0.39,-80.3806272515,-80.442208557,-80.4499434278,-80.4538884055,-80.4543128781,-80.4548854133
0.395,-80.3853864614,-80.4475987791,-80.4555052932,-80.4594970977,-80.4599374358,-80.4605190926
0.4,-80.3901425633,-80.4529826802,-80.4610622461,-80.4651005473,-80.465556904,-80.4661476014
0.405,-80.3948955576,-80.458360289,-80.4666142923,-80.4706987578,-80.4711712878,-80.471770944
0.41,-80.3996454447,-80.4637316338,-80.4721614377,-80.476291733,-80.4767805926,-80.4773891249
0.415,-80.4043922251,-80.4690967422,-80.4777036878,-80.4818794768,-80.4823848238,-80.4830021484
0.42,-80.4091358992,-80.4744556419,-80.483241048,-80.4874619929,-80.4879839868,-80.4886100193
0.425,-80.4138764677,-80.4798083598,-80.4887735234,-80.4930392853,-80.4935780869,-80.4942127422
0.43,-80.418613931,-80.4851549227,-80.4943011192,-80.4986113581,-80.4991671295,-80.4998103218
0.435,-80.4233482897,-80.4904953569,-80.4998238403,-80.5041782153,-80.5047511198,-80.505402763
0.44,-80.4280795445,-80.4958296883,-80.5053416914,-80.509739861,-80.5103300632,-80.5109900704
0.445,-80.4328076959,-80.5011579425,-80.5108546773,-80.5152962994,-80.5159039651,-80.5165722491
0.45,-80.4375327446,-80.5064801449,-80.5163628023,-80.5208475349,-80.5214728307,-80.522149304
0.455,-80.4422546913,-80.5117963202,-80.521866071,-80.5263935716,-80.5270366653,-80.5277212402
0.46,-80.4469735366,-80.517106493,-80.5273644876,-80.5319344139,-80.5325954743,-80.5332880625
0.465,-80.4516892814,-80.5224106876,-80.5328580561,-80.5374700663,-80.538149263,-80.5388497762
0.47,-80.4564019262,-80.5277089278,-80.5383467807,-80.5430005332,-80.5436980366,-80.5444063863
0.475,-80.461111472,-80.5330012372,-80.5438306654,-80.548525819,-80.5492418003,-80.5499578979
0.48,-80.4658179195,-80.5382876389,-80.5493097138,-80.5540459284,-80.5547805595,-80.5555043163
0.485,-80.4705212695,-80.5435681561,-80.5547839298,-80.559560866,-80.5603143194,-80.5610456466
0.49,-80.4752215228,-80.5488428111,-80.560253317,-80.5650706362,-80.5658430852,-80.5665818941
0.495,-80.4799186803,-80.5541116265,-80.5657178789,-80.570575244,-80.5713668621,-80.572113064
0.5,-80.4846127428,-80.5593746241,-80.571177619,-80.5760746938,-80.5768856554,-80.5776391616
0.505,-80.4893037112,-80.5646318257,-80.5766325406,-80.5815689906,-80.5823994702,-80.5831601921
0.51,-80.4939915864,-80.5698832528,-80.5820826472,-80.587058139,-80.5879083117,-80.5886761608
0.515,-80.4986763693,-80.5751289264,-80.5875279418,-80.592542144,-80.593412185,-80.5941870731
0.52,-80.5033580609,-80.5803688675,-80.5929684277,-80.5980210102,-80.5989110954,-80.5996929342
0.525,-80.5080366621,-80.5856030966,-80.598404108,-80.6034947427,-80.6044050479,-80.6051937496
0.53,-80.5127121738,-80.5908316341,-80.6038349856,-80.6089633463,-80.6098940477,-80.6106895244
0.535,-80.5173845971,-80.5960545002,-80.6092610635,-80.614426826,-80.6153780999,-80.6161802642
0.54,-80.5220539329,-80.6012717145,-80.6146823446,-80.6198851868,-80.6208572095,-80.6216659742
0.545,-80.5267201823,-80.6064832967,-80.6200988318,-80.6253384336,-80.6263313817,-80.6271466598
0.55,-80.5313833462,-80.6116892661,-80.6255105278,-80.6307865714,-80.6318006216,-80.6326223263
0.555,-80.5360434258,-80.6168896418,-80.6309174355,-80.6362296053,-80.637264934,-80.6380929792
0.56,-80.540700422,-80.6220844426,-80.6363195574,-80.6416675404,-80.6427243242,-80.6435586238
0.565,-80.5453543359,-80.6272736872,-80.6417168963,-80.6471003818,-80.6481787971,-80.6490192654
0.57,-80.5500051687,-80.6324573939,-80.6471094548,-80.6525281345,-80.6536283577,-80.6544749094
0.575,-80.5546529213,-80.6376355809,-80.6524972353,-80.6579508037,-80.659073011,-80.6599255612
0.58,-80.5592975949,-80.6428082661,-80.6578802406,-80.6633683946,-80.664512762,-80.6653712262
0.585,-80.5639391906,-80.6479754673,-80.663258473,-80.6687809123,-80.6699476156,-80.6708119097
0.59,-80.5685777096,-80.6531372019,-80.668631935,-80.6741883619,-80.6753775767,-80.676247617
0.595,-80.5732131529,-80.6582934874,-80.674000629,-80.6795907488,-80.6808026504,-80.6816783536
0.6,-80.5778455218,-80.6634443407,-80.6793645575,-80.6849880781,-80.6862228415,-80.6871041247
0.605,-80.5824748174,-80.6685897787,-80.6847237229,-80.690380355,-80.6916381549,-80.6925249358
0.61,-80.5871010408,-80.6737298183,-80.6900781274,-80.6957675848,-80.6970485955,-80.6979407921
0.615,-80.5917241932,-80.6788644759,-80.6954277734,-80.7011497727,-80.7024541681,-80.703351699
0.62,-80.5963442759,-80.6839937678,-80.7007726633,-80.706526924,-80.7078548776,-80.7087576618
0.625,-80.60096129,-80.6891177103,-80.7061127992,-80.711899044,-80.7132507289,-80.7141586858
0.63,-80.6055752367,-80.6942363191,-80.7114481836,-80.717266138,-80.7186417268,-80.7195547764
0.635,-80.6101861174,-80.6993496101,-80.7167788186,-80.7226282112,-80.724027876,-80.7249459389
0.64,-80.6147939331,-80.704457599,-80.7221047064,-80.727985269,-80.7294091815,-80.7303321786
0.645,-80.6193986852,-80.7095603012,-80.7274258493,-80.7333373168,-80.7347856478,-80.7357135007
0.65,-80.6240003748,-80.7146577318,-80.7327422496,-80.7386843597,-80.7401572799,-80.7410899105
0.655,-80.6285990033,-80.7197499061,-80.7380539093,-80.7440264032,-80.7455240825,-80.7464614134
0.66,-80.6331945719,-80.724836839,-80.7433608307,-80.7493634526,-80.7508860602,-80.7518280146
0.665,-80.6377870819,-80.7299185451,-80.748663016,-80.7546955133,-80.7562432179,-80.7571897192
0.67,-80.6423765346,-80.7349950393,-80.7539604674,-80.7600225905,-80.7615955602,-80.7625465327
0.675,-80.6469629313,-80.7400663359,-80.759253187,-80.7653446897,-80.7669430919,-80.7678984603
0.68,-80.6515462732,-80.7451324492,-80.764541177,-80.7706618163,-80.7722858175,-80.7732455071
0.685,-80.6561265617,-80.7501933934,-80.7698244396,-80.7759739755,-80.7776237419,-80.7785876783
0.69,-80.660703798,-80.7552491825,-80.7751029768,-80.7812811728,-80.7829568696,-80.7839249793
0.695,-80.6652779836,-80.7602998305,-80.7803767909,-80.7865834134,-80.7882852053,-80.7892574152
0.7,-80.6698491198,-80.765345351,-80.7856458841,-80.791880703,-80.7936087536,-80.7945849912
0.705,-80.6744172078,-80.7703857576,-80.7909102584,-80.7971730466,-80.7989275191,-80.7999077125
0.71,-80.678982249,-80.7754210639,-80.7961699161,-80.8024604499,-80.8042415064,-80.8052255842
0.715,-80.6835442449,-80.780451283,-80.8014248593,-80.8077429181,-80.8095507202,-80.8105386115
0.72,-80.6881031967,-80.7854764284,-80.8066750901,-80.8130204566,-80.8148551649,-80.8158467996
0.725,-80.6926591057,-80.7904965129,-80.8119206107,-80.8182930709,-80.8201548453,-80.8211501536
0.73,-80.6972119735,-80.7955115495,-80.8171614234,-80.8235607663,-80.8254497657,-80.8264486787
0.735,-80.7017618013,-80.8005215512,-80.8223975301,-80.8288235481,-80.8307399308,-80.8317423799
0.74,-80.7063085906,-80.8055265305,-80.8276289333,-80.8340814219,-80.8360253451,-80.8370312624
0.745,-80.7108523427,-80.8105265,-80.8328556349,-80.8393343929,-80.8413060131,-80.8423153312
0.75,-80.7153930591,-80.8155214722,-80.8380776373,-80.8445824665,-80.8465819393,-80.8475945916
0.755,-80.7199307411,-80.8205114594,-80.8432949426,-80.8498256482,-80.8518531282,-80.8528690485
0.76,-80.7244653901,-80.825496474,-80.848507553,-80.8550639433,-80.8571195843,-80.858138707
0.765,-80.7289970076,-80.8304765278,-80.8537154707,-80.8602973571,-80.862381312,-80.8634035722
0.77,-80.7335255949,-80.8354516331,-80.8589186979,-80.8655258952,-80.8676383159,-80.8686636491
0.775,-80.7380511536,-80.8404218017,-80.864117237,-80.8707495628,-80.8728906003,-80.8739189427
0.78,-80.742573685,-80.8453870453,-80.8693110901,-80.8759683653,-80.8781381697,-80.8791694582
0.785,-80.7470931906,-80.8503473756,-80.8745002594,-80.8811823081,-80.8833810286,-80.8844152005
0.79,-80.7516096718,-80.8553028043,-80.8796847473,-80.8863913966,-80.8886191813,-80.8896561746
0.795,-80.75612313,-80.8602533427,-80.8848645559,-80.8915956361,-80.8938526322,-80.8948923855
0.8,-80.7606335668,-80.8651990024,-80.8900396877,-80.896795032,-80.8990813858,-80.9001238382
0.805,-80.7651409836,-80.8701397945,-80.8952101448,-80.9019895896,-80.9043054464,-80.9053505377
0.81,-80.7696453817,-80.8750757302,-80.9003759296,-80.9071793144,-80.9095248184,-80.9105724889
0.815,-80.7741467628,-80.8800068207,-80.9055370444,-80.9123642115,-80.9147395062,-80.9157896969
0.82,-80.7786451283,-80.8849330769,-80.9106934916,-80.9175442865,-80.9199495141,-80.9210021664
0.825,-80.7831404796,-80.8898545097,-80.9158452734,-80.9227195446,-80.9251548465,-80.9262099026
0.83,-80.7876328183,-80.8947711299,-80.9209923922,-80.9278899912,-80.9303555077,-80.9314129102
0.835,-80.7921221458,-80.8996829483,-80.9261348505,-80.9330556317,-80.935551502,-80.9366111943
0.84,-80.7966084635,-80.9045899755,-80.9312726505,-80.9382164712,-80.9407428337,-80.9418047596
0.845,-80.8010917731,-80.909492222,-80.9364057947,-80.9433725152,-80.9459295072,-80.9469936112
0.85,-80.805572076,-80.9143896982,-80.9415342854,-80.948523769,-80.9511115267,-80.9521777538
0.855,-80.8100493736,-80.9192824146,-80.9466581252,-80.9536702379,-80.9562888966,-80.9573571925
0.86,-80.8145236676,-80.9241703815,-80.9517773164,-80.9588119272,-80.9614616211,-80.9625319319
0.865,-80.8189949594,-80.929053609,-80.9568918615,-80.9639488421,-80.9666297044,-80.967701977
0.87,-80.8234632505,-80.9339321073,-80.962001763,-80.9690809881,-80.9717931509,-80.9728673326
0.875,-80.8279285424,-80.9388058864,-80.9671070233,-80.9742083704,-80.9769519648,-80.9780280036
0.88,-80.8323908368,-80.9436749564,-80.9722076449,-80.9793309942,-80.9821061504,-80.9831839947
0.885,-80.836850135,-80.948539327,-80.9773036304,-80.9844488649,-80.9872557118,-80.9883353109
0.89,-80.8413064386,-80.9533990082,-80.9823949822,-80.9895619877,-80.9924006533,-80.9934819568
0.895,-80.8457597492,-80.9582540096,-80.987481703,-80.9946703679,-80.9975409792,-80.9986239372
0.9,-80.8502100683,-80.963104341,-80.9925637952,-80.9997740108,-81.0026766936,-81.0037612571
0.905,-80.8546573974,-80.9679500119,-80.9976412614,-81.0048729215,-81.0078078007,-81.008893921
0.91,-80.8591017381,-80.9727910318,-81.0027141042,-81.0099671054,-81.0129343047,-81.0140219339
0.915,-80.8635430919,-80.9776274103,-81.0077823263,-81.0150565677,-81.0180562099,-81.0191453004
0.92,-80.8679814603,-80.9824591567,-81.0128459301,-81.0201413136,-81.0231735204,-81.0242640252
0.925,-80.872416845,-80.9872862804,-81.0179049184,-81.0252213483,-81.0282862403,-81.0293781132
0.93,-80.8768492475,-80.9921087905,-81.0229592939,-81.0302966771,-81.0333943739,-81.0344875691
0.935,-80.8812786692,-80.9969266962,-81.028009059,-81.0353673052,-81.0384979253,-81.0395923975
0.94,-80.8857051119,-81.0017400068,-81.0330542166,-81.0404332378,-81.0435968986,-81.0446926031
0.945,-80.8901285771,-81.0065487312,-81.0380947694,-81.0454944801,-81.048691298,-81.0497881907
0.95,-80.8945490663,-81.0113528784,-81.0431307199,-81.0505510372,-81.0537811276,-81.0548791649
0.955,-80.898966581,-81.0161524574,-81.048162071,-81.0556029144,-81.0588663915,-81.0599655305
0.96,-80.903381123,-81.020947477,-81.0531888254,-81.0606501169,-81.063947094,-81.065047292
0.965,-80.9077926937,-81.0257379461,-81.0582109858,-81.0656926497,-81.069023239,-81.0701244542
0.97,-80.9122012947,-81.0305238733,-81.0632285551,-81.0707305181,-81.0740948307,-81.0751970217
0.975,-80.9166069277,-81.0353052674,-81.0682415359,-81.0757637273,-81.0791618732,-81.0802649991
0.98,-80.9210095941,-81.040082137,-81.0732499311,-81.0807922823,-81.0842243706,-81.085328391
0.985,-80.9254092957,-81.0448544906,-81.0782537435,-81.0858161883,-81.0892823269,-81.0903872021
0.99,-80.9298060339,-81.0496223368,-81.0832529759,-81.0908354505,-81.0943357463,-81.095441437
0.995,-80.9341998103,-81.054385684,-81.0882476312,-81.0958500739,-81.0993846328,-81.1004911003
1,-80.9385906266,-81.0591445407,-81.0932377122,-81.1008600638,-81.1044289906,-81.1055361966
1.005,-80.9429784844,-81.0638989151,-81.0982232218,-81.1058654251,-81.1094688236,-81.1105767304
1.01,-80.9473633852,-81.0686488156,-81.1032041628,-81.1108661631,-81.1145041358,-81.1156127064
1.015,-80.9517453306,-81.0733942504,-81.1081805383,-81.1158622827,-81.1195349315,-81.1206441291
1.02,-80.9561243224,-81.0781352276,-81.1131523511,-81.1208537891,-81.1245612146,-81.125671003
1.025,-80.960500362,-81.0828717555,-81.118119604,-81.1258406874,-81.1295829891,-81.1306933328
1.03,-80.964873451,-81.0876038421,-81.1230823002,-81.1308229826,-81.1346002591,-81.1357111229
1.035,-80.9692435912,-81.0923314954,-81.1280404425,-81.1358006798,-81.1396130286,-81.1407243779
1.04,-80.973610784,-81.0970547235,-81.1329940339,-81.140773784,-81.1446213016,-81.1457331023
1.045,-80.9779750312,-81.1017735341,-81.1379430774,-81.1457423004,-81.1496250821,-81.1507373007
1.05,-80.9823363343,-81.1064879353,-81.142887576,-81.1507062338,-81.1546243742,-81.1557369774
1.055,-80.9866946949,-81.1111979349,-81.1478275327,-81.1556655895,-81.1596191819,-81.1607321371
1.06,-80.9910501147,-81.1159035406,-81.1527629506,-81.1606203723,-81.164609509,-81.1657227842
1.065,-80.9954025952,-81.1206047602,-81.1576938326,-81.1655705874,-81.1695953598,-81.1707089232
1.07,-80.9997521382,-81.1253016014,-81.1626201819,-81.1705162397,-81.174576738,-81.1756905586
1.075,-81.0040987453,-81.1299940718,-81.1675420016,-81.1754573341,-81.1795536478,-81.1806676947
1.08,-81.008442418,-81.134682179,-81.1724592946,-81.1803938758,-81.184526093,-81.1856403362
1.085,-81.012783158,-81.1393659306,-81.1773720642,-81.1853258697,-81.1894940778,-81.1906084874
1.09,-81.0171209669,-81.1440453341,-81.1822803133,-81.1902533208,-81.1944576059,-81.1955721527
1.095,-81.0214558464,-81.148720397,-81.1871840453,-81.195176234,-81.1994166814,-81.2005313367
1.1,-81.0257877981,-81.1533911267,-81.1920832631,-81.2000946142,-81.2043713082,-81.2054860436
1.105,-81.0301168236,-81.1580575306,-81.19697797,-81.2050084666,-81.2093214904,-81.210436278
1.11,-81.0344429246,-81.162719616,-81.201868169,-81.2099177959,-81.2142672318,-81.2153820443
1.115,-81.0387661027,-81.1673773902,-81.2067538635,-81.2148226071,-81.2192085363,-81.2203233467
1.12,-81.0430863596,-81.1720308605,-81.2116350566,-81.2197229052,-81.224145408,-81.2252601898
1.125,-81.0474036969,-81.1766800341,-81.2165117514,-81.2246186951,-81.2290778507,-81.230192578
1.13,-81.0517181162,-81.1813249182,-81.2213839512,-81.2295099816,-81.2340058684,-81.2351205154
1.135,-81.0560296192,-81.1859655199,-81.2262516593,-81.2343967698,-81.2389294649,-81.2400440067
1.14,-81.0603382075,-81.1906018464,-81.2311148788,-81.2392790644,-81.2438486443,-81.244963056
1.145,-81.0646438829,-81.1952339046,-81.2359736131,-81.2441568704,-81.2487634105,-81.2498776678
1.15,-81.0689466468,-81.1998617016,-81.2408278654,-81.2490301926,-81.2536737672,-81.2547878464
1.155,-81.0732465011,-81.2044852444,-81.2456776389,-81.253899036,-81.2585797185,-81.2596935961
1.16,-81.0775434473,-81.20910454,-81.250522937,-81.2587634053,-81.2634812682,-81.2645949213
1.165,-81.0818374871,-81.2137195952,-81.255363763,-81.2636233055,-81.2683784203,-81.2694918263
1.17,-81.0861286222,-81.218330417,-81.2602001201,-81.2684787413,-81.2732711786,-81.2743843153
1.175,-81.0904168541,-81.2229370121,-81.2650320117,-81.2733297177,-81.278159547,-81.2792723928
1.18,-81.0947021846,-81.2275393874,-81.2698594412,-81.2781762395,-81.2830435294,-81.284156063
1.185,-81.0989846154,-81.2321375496,-81.2746824119,-81.2830183114,-81.2879231297,-81.2890353301
1.19,-81.103264148,-81.2367315054,-81.2795009271,-81.2878559383,-81.2927983517,-81.2939101985
1.195,-81.1075407842,-81.2413212617,-81.2843149902,-81.292689125,-81.2976691993,-81.2987806724
1.2,-81.1118145256,-81.245906825,-81.2891246047,-81.2975178764,-81.3025356764,-81.3036467562
1.205,-81.1160853739,-81.2504882019,-81.2939297738,-81.3023421971,-81.3073977869,-81.308508454
1.21,-81.1203533308,-81.2550653991,-81.298730501,-81.307162092,-81.3122555345,-81.3133657701
1.215,-81.1246183978,-81.2596384231,-81.3035267897,-81.3119775658,-81.3171089232,-81.3182187089
1.22,-81.1288805768,-81.2642072805,-81.3083186434,-81.3167886233,-81.3219579569,-81.3230672744
1.225,-81.1331398692,-81.2687719777,-81.3131060654,-81.3215952693,-81.3268026392,-81.3279114709
1.23,-81.137396277,-81.2733325213,-81.3178890592,-81.3263975086,-81.3316429742,-81.3327513027
1.235,-81.1416498015,-81.2778889176,-81.3226676282,-81.3311953458,-81.3364789656,-81.337586774
1.24,-81.1459004447,-81.282441173,-81.327441776,-81.3359887857,-81.3413106172,-81.342417889
1.245,-81.1501482081,-81.286989294,-81.332211506,-81.3407778331,-81.346137933,-81.3472446519
1.25,-81.1543930933,-81.2915332868,-81.3369768217,-81.3455624926,-81.3509609166,-81.3520670668
1.255,-81.1586351022,-81.2960731579,-81.3417377266,-81.3503427689,-81.355779572,-81.356885138
1.26,-81.1628742363,-81.3006089134,-81.3464942241,-81.3551186669,-81.360593903,-81.3616988697
1.265,-81.1671104974,-81.3051405596,-81.3512463178,-81.3598901911,-81.3654039134,-81.366508266
1.27,-81.1713438871,-81.3096681028,-81.3559940112,-81.3646573462,-81.3702096069,-81.3713133312
1.275,-81.175574407,-81.3141915491,-81.3607373079,-81.369420137,-81.3750109875,-81.3761140692
1.28,-81.179802059,-81.3187109047,-81.3654762113,-81.374178568,-81.3798080588,-81.3809104844
1.285,-81.1840268445,-81.3232261757,-81.3702107251,-81.3789326441,-81.3846008248,-81.3857025809
1.29,-81.1882487654,-81.3277373683,-81.3749408528,-81.3836823697,-81.3893892891,-81.3904903628
1.295,-81.1924678233,-81.3322444885,-81.3796665979,-81.3884277497,-81.3941734557,-81.3952738342
1.3,-81.1966840199,-81.3367475424,-81.384387964,-81.3931687885,-81.3989533282,-81.4000529992
1.305,-81.2008973568,-81.341246536,-81.3891049547,-81.397905491,-81.4037289105,-81.4048278621
1.31,-81.2051078358,-81.3457414753,-81.3938175737,-81.4026378615,-81.4085002064,-81.4095984269
1.315,-81.2093154586,-81.3502323663,-81.3985258244,-81.4073659049,-81.4132672196,-81.4143646977
1.32,-81.2135202267,-81.3547192149,-81.4032297106,-81.4120896257,-81.4180299539,-81.4191266785
1.325,-81.217722142,-81.359202027,-81.4079292357,-81.4168090285,-81.4227884131,-81.4238843737
1.33,-81.2219212061,-81.3636808086,-81.4126244035,-81.4215241178,-81.4275426009,-81.4286377871
1.335,-81.2261174206,-81.3681555655,-81.4173152176,-81.4262348984,-81.4322925212,-81.4333869228
1.34,-81.2303107873,-81.3726263036,-81.4220016816,-81.4309413748,-81.4370381777,-81.4381317851
1.345,-81.2345013078,-81.3770930286,-81.4266837992,-81.4356435514,-81.4417795741,-81.4428723778
1.35,-81.2386889839,-81.3815557463,-81.4313615739,-81.440341433,-81.4465167142,-81.4476087052
1.355,-81.2428738172,-81.3860144626,-81.4360350096,-81.4450350241,-81.4512496018,-81.4523407712
1.36,-81.2470558094,-81.3904691832,-81.4407041097,-81.4497243292,-81.4559782406,-81.4570685799
1.365,-81.2512349623,-81.3949199137,-81.4453688781,-81.4544093528,-81.4607026343,-81.4617921353
1.37,-81.2554112774,-81.3993666599,-81.4500293184,-81.4590900995,-81.4654227867,-81.4665114416
1.375,-81.2595847565,-81.4038094275,-81.4546854343,-81.4637665738,-81.4701387016,-81.4712265026
1.38,-81.2637554013,-81.4082482221,-81.4593372294,-81.4684387803,-81.4748503827,-81.4759373225
1.385,-81.2679232135,-81.4126830493,-81.4639847075,-81.4731067234,-81.4795578336,-81.4806439052
1.39,-81.2720881947,-81.4171139147,-81.4686278724,-81.4777704077,-81.4842610582,-81.4853462548
1.395,-81.2762503466,-81.4215408239,-81.4732667276,-81.4824298377,-81.4889600602,-81.4900443753
1.4,-81.280409671,-81.4259637825,-81.4779012769,-81.4870850177,-81.4936548433,-81.4947382706
1.405,-81.2845661695,-81.430382796,-81.4825315241,-81.4917359524,-81.4983454112,-81.4994279449
1.41,-81.2887198439,-81.4347978699,-81.4871574729,-81.4963826462,-81.5030317676,-81.504113402
1.415,-81.2928706958,-81.4392090097,-81.491779127,-81.5010251036,-81.5077139163,-81.5087946459
1.42,-81.2970187269,-81.4436162208,-81.4963964902,-81.505663329,-81.5123918609,-81.5134716807
1.425,-81.3011639389,-81.4480195087,-81.5010095662,-81.5102973269,-81.5170656052,-81.5181445103
1.43,-81.3053063336,-81.4524188789,-81.5056183588,-81.5149271017,-81.5217351529,-81.5228131387
1.435,-81.3094459125,-81.4568143367,-81.5102228717,-81.5195526579,-81.5264005077,-81.5274775697
1.44,-81.3135826774,-81.4612058875,-81.5148231087,-81.5241739999,-81.5310616733,-81.5321378075
1.445,-81.3177166301,-81.4655935367,-81.5194190736,-81.5287911321,-81.5357186534,-81.5367938559
1.45,-81.3218477721,-81.4699772896,-81.5240107702,-81.5334040589,-81.5403714517,-81.5414457189
1.455,-81.3259761052,-81.4743571516,-81.5285982022,-81.5380127848,-81.5450200718,-81.5460934004
1.46,-81.3301016311,-81.4787331279,-81.5331813734,-81.5426173142,-81.5496645175,-81.5507369043
1.465,-81.3342243514,-81.4831052237,-81.5377602877,-81.5472176514,-81.5543047924,-81.5553762346
1.47,-81.3383442679,-81.4874734445,-81.5423349487,-81.5518138008,-81.5589409003,-81.5600113952
1.475,-81.3424613824,-81.4918377954,-81.5469053604,-81.5564057669,-81.5635728448,-81.5646423899
1.48,-81.3465756964,-81.4961982816,-81.5514715266,-81.5609935539,-81.5682006295,-81.5692692228
1.485,-81.3506872116,-81.5005549083,-81.556033451,-81.5655771664,-81.5728242583,-81.5738918978
1.49,-81.3547959298,-81.5049076808,-81.5605911374,-81.5701566085,-81.5774437346,-81.5785104186
1.495,-81.3589018526,-81.5092566041,-81.5651445898,-81.5747318847,-81.5820590623,-81.5831247893
1.5,-81.3630049819,-81.5136016835,-81.5696938118,-81.5793029994,-81.586670245,-81.5877350136
1.505,-81.3671053192,-81.517942924,-81.5742388074,-81.5838699568,-81.5912772863,-81.5923410955
1.51,-81.3712028662,-81.5222803307,-81.5787795804,-81.5884327613,-81.5958801899,-81.5969430389
1.515,-81.3752976247,-81.5266139088,-81.5833161346,-81.5929914172,-81.6004789594,-81.6015408476
1.52,-81.3793895963,-81.5309436634,-81.5878484738,-81.5975459289,-81.6050735985,-81.6061345255
1.525,-81.3834787828,-81.5352695993,-81.5923766019,-81.6020963006,-81.609664111,-81.6107240764
1.53,-81.3875651859,-81.5395917218,-81.5969005228,-81.6066425367,-81.6142505003,-81.6153095043
1.535,-81.3916488072,-81.5439100357,-81.6014202403,-81.6111846414,-81.6188327702,-81.6198908129
1.54,-81.3957296484,-81.5482245462,-81.6059357583,-81.6157226191,-81.6234109243,-81.6244680061
1.545,-81.3998077113,-81.5525352582,-81.6104470805,-81.620256474,-81.6279849662,-81.6290410877
1.55,-81.4038829976,-81.5568421766,-81.614954211,-81.6247862104,-81.6325548996,-81.6336100617
1.555,-81.4079555088,-81.5611453064,-81.6194571535,-81.6293118326,-81.6371207281,-81.6381749317
1.56,-81.4120252469,-81.5654446526,-81.623955912,-81.6338333448,-81.6416824554,-81.6427357016
1.565,-81.4160922133,-81.56974022,-81.6284504902,-81.6383507513,-81.6462400851,-81.6472923753
1.57,-81.42015641,-81.5740320135,-81.6329408921,-81.6428640564,-81.6507936207,-81.6518449566
1.575,-81.4242178384,-81.578320038,-81.6374271216,-81.6473732643,-81.655343066,-81.6563934492
1.58,-81.4282765004,-81.5826042984,-81.6419091825,-81.6518783792,-81.6598884246,-81.660937857
